file_path,corruption_types,severity,title
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-03-3년-후-중고값-3386만원-vs-k8-하이브리드-되팔-때-후회-없는-선택은.md,product_mismatch,하,"3년 후 중고값 3,386만원 vs K8 하이브리드 — 되팔 때 후회 없는 선택은?"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-03-같은-세그먼트-싼타페-하이브리드와-ev6-어느-쪽이-돈-덜-드는-차일까.md,product_mismatch,하,"같은 세그먼트 싼타페 하이브리드와 EV6, 어느 쪽이 돈 덜 드는 차일까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-03-투싼-하이브리드와-싼타페-중-3년-후-덜-손해-보는-차는-2026년-4월-기준.md,product_mismatch,하,"투싼 하이브리드와 싼타페 중 3년 후 덜 손해 보는 차는? [2026년 4월 기준]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-04-2026-그랜저-하이브리드-vs-쏘나타-비교-감가유지비잔존가치-총정리-2026년-4월.md,product_mismatch,하,"2026 그랜저 하이브리드 vs 쏘나타 비교 — 감가·유지비·잔존가치 총정리 [2026년 4월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-23-2026년-4월-아반떼-중고시세-전망-잔존가치-56-유지될까.md,product_mismatch,하,"2026년 4월 아반떼 중고시세 전망 — 잔존가치 56% 유지될까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-23-2026년형-투싼-하이브리드-블랙-엣지-2wd-완전-분석-가격연비감가유지비-한눈에-2026년-4월.md,product_mismatch,하,"2026년형 투싼 하이브리드 블랙 엣지 2WD 완전 분석 — 가격·연비·감가·유지비 한눈에 [2026년 4월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-23-4710만원짜리-그랜저-25-3년-보유하면-잔존가치-61로-2873만원에-팔-수-있다.md,product_mismatch,하,"4,710만원짜리 그랜저 2.5, 3년 보유하면 잔존가치 61%로 2,873만원에 팔 수 있다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-23-ev3-어스-롱-레인지-2wd-4810만원-vs-ev5-4812만원-3년-실비용-192만원-차이가-나는-이유.md,product_mismatch,하,"EV3 어스 롱 레인지 2WD 4,810만원 vs EV5 4,812만원 — 3년 실비용 192만원 차이가 나는 이유"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-23-전문가-없이-혼자-계산하는-싼타페-하이브리드-vs-ev6-3년-총비용-감가유지비잔존가치-공식.md,product_mismatch,하,"전문가 없이 혼자 계산하는 싼타페 하이브리드 vs EV6 3년 총비용 — 감가+유지비+잔존가치 공식"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-24-2025년-아이오닉-5-구매-고민-중이라면-총비용-3274만원-시뮬레이션으로-결정하세요.md,product_mismatch,하,"2025년 아이오닉 5 구매 고민 중이라면 — 총비용 3,274만원 시뮬레이션으로 결정하세요"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-24-5745만원-아이오닉-6-3년-후-3120만원-vs-k5-하이브리드-잔존가치가-구매-결정을-바꾼다.md,product_mismatch,하,"5,745만원 아이오닉 6 3년 후 3,120만원 vs K5 하이브리드 — 잔존가치가 구매 결정을 바꾼다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-24-신차-5050만원-투싼-하이브리드-3년-뒤-중고값-3358만원의-현실.md,product_mismatch,하,"신차 5,050만원 투싼 하이브리드, 3년 뒤 중고값 3,358만원의 현실"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-24-싼타페-하이브리드-샀다가-3년-뒤-1553만원-날릴-수-있다-투싼-하이브리드와-감가-비교.md,product_mismatch,하,"싼타페 하이브리드 샀다가 3년 뒤 1,553만원 날릴 수 있다 — 투싼 하이브리드와 감가 비교"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-24-잔존가치-66로-계산한-쏘렌토-하이브리드-실질-소유비용-감가유지비-2557만원의-구성.md,product_mismatch,하,"잔존가치 66%로 계산한 쏘렌토 하이브리드 실질 소유비용 — 감가+유지비 2,557만원의 구성"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-25-그랜저-하이브리드-3년-타고-팔면-1769만원-빠진다-잔존가치-66의-의미.md,product_mismatch,하,"그랜저 하이브리드 3년 타고 팔면 1,769만원 빠진다 — 잔존가치 66%의 의미"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-25-아이오닉-6-감가-2689만원의-현실-3년-보유-후-중고-매각-시-실제-손실-계산.md,product_mismatch,하,"아이오닉 6 감가 2,689만원의 현실 — 3년 보유 후 중고 매각 시 실제 손실 계산"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-25-캐스퍼-10-가솔린-밴-터보-스마트-초이스와-모닝-3년-감가-각각-702만원-vs-701만원-차이가-나는-결정적-이유.md,product_mismatch,하,"캐스퍼 1.0 가솔린 밴 터보 스마트 초이스와 모닝 — 3년 감가 각각 702만원 vs 701만원, 차이가 나는 결정적 이유"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-26-5487만원에-산-ev6-3년-뒤-2881만원-감가-분석.md,product_mismatch,하,"5,487만원에 산 EV6, 3년 뒤 2,881만원 — 감가 분석"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-26-레이-ev-캐스퍼-유지비-비교-보험세금유류비-월-11만원의-차이.md,product_mismatch,하,"레이 EV 캐스퍼 유지비 비교 — 보험·세금·유류비 월 11만원의 차이"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-26-아반떼-하이브리드-샀다가-3년-뒤-993만원-날릴-수-있다-아반떼와-감가-비교.md,product_mismatch,하,"아반떼 하이브리드 샀다가 3년 뒤 993만원 날릴 수 있다 — 아반떼와 감가 비교"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-26-투싼-하이브리드-3년-총비용-2929만원-vs-싼타페-하이브리드-2786만원-매달-내는-돈으로-환산하면.md,product_mismatch,하,"투싼 하이브리드 3년 총비용 2,929만원 vs 싼타페 하이브리드 2,786만원 — 매달 내는 돈으로 환산하면?"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-27-4807만원-싼타페-하이브리드-3년-타면-실제로-2574만원-나간다.md,product_mismatch,하,"4,807만원 싼타페 하이브리드, 3년 타면 실제로 2,574만원 나간다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-27-ev3-어스-롱-레인지-2wd-구매-전-반드시-확인할-3년-유지비-시뮬레이션-2938만원의-구성.md,product_mismatch,하,"EV3 어스 롱 레인지 2WD 구매 전 반드시 확인할 3년 유지비 시뮬레이션 — 2,938만원의 구성"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-27-그랜저-25를-사면-매달-얼마가-빠질까-유지비-총정리-2026년-4월.md,product_mismatch,하,"그랜저 2.5를 사면 매달 얼마가 빠질까? 유지비 총정리 [2026년 4월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-27-그랜저-하이브리드-캘리그래피-트림별-잔존가치-차이-어떤-트림이-중고-시장에서-더-잘-팔리나.md,product_mismatch,하,"그랜저 하이브리드 캘리그래피 트림별 잔존가치 차이 — 어떤 트림이 중고 시장에서 더 잘 팔리나"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-27-쏘렌토-잔존가치-연차별-하락-1년-뒤-2년-뒤-3년-뒤-예상-시세.md,product_mismatch,하,"쏘렌토 잔존가치 연차별 하락 — 1년 뒤, 2년 뒤, 3년 뒤 예상 시세"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-28-2026년-4월-k5-하이브리드-중고-시세-동향-잔존가치-61-유지될-수-있을까.md,product_mismatch,하,"2026년 4월 K5 하이브리드 중고 시세 동향 — 잔존가치 61% 유지될 수 있을까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-28-3931만원-스포티지-하이브리드-3년-타면-실제로-2434만원-나간다.md,product_mismatch,하,"3,931만원 스포티지 하이브리드, 3년 타면 실제로 2,434만원 나간다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-28-5487만원-ev6과-5127만원-싼타페-하이브리드-3년-뒤-남는-돈은.md,product_mismatch,하,"5,487만원 EV6과 5,127만원 싼타페 하이브리드, 3년 뒤 남는 돈은?"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-28-아반떼-하이브리드-감가가-빠른-이유와-느린-데이터로-본-잔존가치-결정-요인.md,product_mismatch,하,"아반떼 하이브리드 감가가 빠른 이유와 느린 — 데이터로 본 잔존가치 결정 요인"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-28-월급-300만원-직장인이-쏘렌토-하이브리드을-사면-매달-실제로-얼마가-나갈까.md,product_mismatch,하,"월급 300만원 직장인이 쏘렌토 하이브리드을 사면 매달 실제로 얼마가 나갈까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-29-2026년형-k5-20-가솔린-노블레스-잔존가치-분석-1년2년3년-단계별-예상-중고-시세.md,product_mismatch,하,"2026년형 K5 2.0 가솔린 노블레스 잔존가치 분석 — 1년·2년·3년 단계별 예상 중고 시세"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-29-ev3-감가-2309만원-vs-ev5-2276만원-어느-쪽이-더-빠지나.md,product_mismatch,하,"EV3 감가 2,309만원 vs EV5 2,276만원 — 어느 쪽이 더 빠지나"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-29-신차-1575만원-모닝-3년-뒤-중고값-895만원-잔존가치-57의-의미.md,product_mismatch,하,"신차 1,575만원 모닝, 3년 뒤 중고값 895만원 — 잔존가치 57%의 의미"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-29-잔존가치-59로-본-캐스퍼-실질-소유비용.md,product_mismatch,하,"잔존가치 59%로 본 캐스퍼 실질 소유비용"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-29-잔존가치-67로-본-그랜저-하이브리드-실질-소유비용.md,product_mismatch,하,"잔존가치 67%로 본 그랜저 하이브리드 실질 소유비용"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-30-2493만원짜리-포터2-3년-보유하면-잔존가치-57로-1416만원에-팔-수-있다.md,product_mismatch,하,"2,493만원짜리 포터2, 3년 보유하면 잔존가치 57%로 1,416만원에 팔 수 있다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-30-5487만원-ev6-vs-5450만원-아이오닉-5-3년-뒤-감가-손실-2573만원-vs-2349만원-비교.md,product_mismatch,하,"5,487만원 EV6 vs 5,450만원 아이오닉 5 — 3년 뒤 감가 손실 2,573만원 vs 2,349만원 비교"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-30-신차-투싼-하이브리드-5050만원-취등록세탁송비보험-더하면-실제-출고비용은-얼마.md,product_mismatch,하,"신차 투싼 하이브리드 5,050만원, 취등록세·탁송비·보험 더하면 실제 출고비용은 얼마?"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-30-싼타페-하이브리드-유지비-월-29만원-이게-부담인지-아닌지-연봉별로-계산해봤다.md,product_mismatch,하,"싼타페 하이브리드 유지비 월 29만원, 이게 부담인지 아닌지 연봉별로 계산해봤다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-04-30-연봉-5천-직장인이-k5-하이브리드을-유지하려면-월급의-몇-를-써야-할까.md,product_mismatch,하,"연봉 5천 직장인이 K5 하이브리드을 유지하려면 월급의 몇 %를 써야 할까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-01-2026년형-아반떼-lpi-16-모던-완전-분석-가격연비감가유지비-한눈에-2026년-5월.md,product_mismatch,하,"2026년형 아반떼 LPi 1.6 모던 완전 분석 — 가격·연비·감가·유지비 한눈에 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-01-같은-세그먼트-그랜저-하이브리드-5266만원-vs-그랜저-25-5084만원-보험료자동차세연료비-항목별-승자.md,product_mismatch,하,"같은 세그먼트 그랜저 하이브리드 5,266만원 vs 그랜저 2.5 5,084만원 — 보험료·자동차세·연료비 항목별 승자"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-01-월급-300만원-직장인이-ev6을-사면-매달-실제로-얼마가-나갈까.md,product_mismatch,하,"월급 300만원 직장인이 EV6을 사면 매달 실제로 얼마가 나갈까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-01-캐스퍼-감가가-빠른-이유와-느린-데이터로-본-잔존가치-결정-요인.md,product_mismatch,하,"캐스퍼 감가가 빠른 이유와 느린 — 데이터로 본 잔존가치 결정 요인"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-01-포터2-2wd-슈퍼캡-초장축-프리미엄-2493만원-3년-타고-팔면-실제로-2505만원-나가는-이유.md,product_mismatch,하,"포터2 2WD 슈퍼캡 초장축 프리미엄 2,493만원 — 3년 타고 팔면 실제로 2,505만원 나가는 이유"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-02-4807만원-신차-싼타페-하이브리드-1년-뒤-실제-시세는-얼마일까-감가-곡선-분석.md,product_mismatch,하,"4,807만원 신차 싼타페 하이브리드, 1년 뒤 실제 시세는 얼마일까 — 감가 곡선 분석"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-02-신차값-822만원-차이-3년-총비용은-397만원-ev6-vs-쏘렌토.md,product_mismatch,하,"신차값 822만원 차이, 3년 총비용은 397만원 — EV6 vs 쏘렌토"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-02-아이오닉-5-3년-총비용-3257만원-신차값보다-중요한-숫자.md,product_mismatch,하,"아이오닉 5 3년 총비용 3,257만원 — 신차값보다 중요한 숫자"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-02-잔존가치-54로-본-아이오닉-6-실질-소유비용.md,product_mismatch,하,"잔존가치 54%로 본 아이오닉 6 실질 소유비용"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-02-포터2를-3년-보유하면-실제-비용-2485만원-감가가-80.md,product_mismatch,하,"포터2를 3년 보유하면 실제 비용 2,485만원, 감가가 80%"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-03-4807만원-싼타페-하이브리드-3년-후-3264만원-vs-쏘렌토-하이브리드-잔존가치가-구매-결정을-바꾼다.md,product_mismatch,하,"4,807만원 싼타페 하이브리드 3년 후 3,264만원 vs 쏘렌토 하이브리드 — 잔존가치가 구매 결정을 바꾼다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-03-그랜저-하이브리드-잔존가치-연차별-하락-1년-뒤-2년-뒤-3년-뒤-예상-시세.md,product_mismatch,하,"그랜저 하이브리드 잔존가치 연차별 하락 — 1년 뒤, 2년 뒤, 3년 뒤 예상 시세"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-03-쏘렌토-감가가-빠른-이유와-느린-데이터로-본-잔존가치-결정-요인.md,product_mismatch,하,"쏘렌토 감가가 빠른 이유와 느린 — 데이터로 본 잔존가치 결정 요인"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-03-쏘렌토-하이브리드-노블레스-4wd-트림별-잔존가치-차이-어떤-트림이-중고-시장에서-더-잘-팔리나.md,product_mismatch,하,"쏘렌토 하이브리드 노블레스 4WD 트림별 잔존가치 차이 — 어떤 트림이 중고 시장에서 더 잘 팔리나"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-03-투싼-하이브리드-vs-싼타페-하이브리드-잔존가치-완전-비교-68-vs-69-3년-뒤-123만원-차이가-나는-이유.md,product_mismatch,하,"투싼 하이브리드 vs 싼타페 하이브리드 잔존가치 완전 비교 — 68% vs 69%, 3년 뒤 123만원 차이가 나는 이유"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-04-3년-타고-파는-포터2-총-손실은-2513만원-감가-1112만원이-80-차지.md,product_mismatch,하,"3년 타고 파는 포터2, 총 손실은 2,513만원 — 감가 1,112만원이 80% 차지"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-04-스포티지-하이브리드-3년-타고-팔면-1380만원-빠진다-잔존가치-65의-의미.md,product_mismatch,하,"스포티지 하이브리드 3년 타고 팔면 1,380만원 빠진다 — 잔존가치 65%의 의미"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-04-연봉-5천-직장인-기준-쏘렌토와-싼타페-하이브리드-월-실부담-어느-쪽이-적을까-2026년-5월.md,product_mismatch,하,"연봉 5천 직장인 기준 쏘렌토와 싼타페 하이브리드, 월 실부담 어느 쪽이 적을까 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-04-잔존가치-57로-본-아이오닉-5-실질-소유비용.md,product_mismatch,하,"잔존가치 57%로 본 아이오닉 5 실질 소유비용"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-04-중고로-팔-때-68-남는-투싼-하이브리드-이-감가율이면-괜찮은-걸까.md,product_mismatch,하,"중고로 팔 때 68% 남는 투싼 하이브리드, 이 감가율이면 괜찮은 걸까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-05-3년-후-중고차-팔-때-후회-없는-선택-쏘렌토-하이브리드-vs-아이오닉-5-감가-비교-2026년-5월.md,product_mismatch,하,"3년 후 중고차 팔 때 후회 없는 선택 — 쏘렌토 하이브리드 vs 아이오닉 5 감가 비교 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-05-k5-하이브리드-잔존가치-62-vs-k5-55-3년-보유-후-중고-매각-시-실제-손실-비교.md,product_mismatch,하,"K5 하이브리드 잔존가치 62% vs K5 55% — 3년 보유 후 중고 매각 시 실제 손실 비교"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-05-스포티지-하이브리드보다-832만원-비싼-투싼-하이브리드-3년-뒤엔-오히려-이득.md,product_mismatch,하,"스포티지 하이브리드보다 832만원 비싼 투싼 하이브리드, 3년 뒤엔 오히려 이득?"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-05-신차-쏘렌토-4260만원-취등록세탁송비보험-더하면-실제-출고비용은-얼마.md,product_mismatch,하,"신차 쏘렌토 4,260만원, 취등록세·탁송비·보험 더하면 실제 출고비용은 얼마?"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-05-포터2-3년-총비용-2488만원-신차값보다-중요한-숫자.md,product_mismatch,하,"포터2 3년 총비용 2,488만원 — 신차값보다 중요한 숫자"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-06-2026년-5월-기준-아이오닉-5-ev6-감가율-최신-분석.md,product_mismatch,하,"2026년 5월 기준 아이오닉 5 EV6 감가율 최신 분석"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-06-2026년-싼타페-하이브리드-구매-고민-중이라면-총비용-2555만원-시뮬레이션으로-결정하세요.md,product_mismatch,하,"2026년 싼타페 하이브리드 구매 고민 중이라면 — 총비용 2,555만원 시뮬레이션으로 결정하세요"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-06-아반떼-하이브리드-감가가-큰-이유-3가지와-대처법.md,product_mismatch,하,"아반떼 하이브리드 감가가 큰 이유 3가지와 대처법"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-06-중고차-시장에서-쏘렌토-하이브리드와-쏘렌토-어느-쪽이-더-잘-팔리고-덜-떨어질까.md,product_mismatch,하,"중고차 시장에서 쏘렌토 하이브리드와 쏘렌토, 어느 쪽이 더 잘 팔리고 덜 떨어질까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-06-포터2를-사면-매달-얼마가-빠질까-유지비-총정리-2026년-5월.md,product_mismatch,하,"포터2를 사면 매달 얼마가 빠질까? 유지비 총정리 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-07-2026년-k5-구매-결정-가이드-잔존가치-55와-3년-총비용-2545만원으로-판단하는-법.md,product_mismatch,하,"2026년 K5 구매 결정 가이드 — 잔존가치 55%와 3년 총비용 2,545만원으로 판단하는 법"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-07-5487만원-ev6-3년-후-2941만원-vs-쏘렌토-하이브리드-잔존가치가-구매-결정을-바꾼다.md,product_mismatch,하,"5,487만원 EV6 3년 후 2,941만원 vs 쏘렌토 하이브리드 — 잔존가치가 구매 결정을 바꾼다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-07-k5-20-가솔린-노블레스-월-유지비-31만원-감당-가능한-수준일까.md,product_mismatch,하,"K5 2.0 가솔린 노블레스 월 유지비 31만원, 감당 가능한 수준일까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-07-신차-5745만원-아이오닉-6-3년-뒤-3108만원에-팔-수-있다면-실제-소유비용은.md,product_mismatch,하,"신차 5,745만원 아이오닉 6, 3년 뒤 3,108만원에 팔 수 있다면 실제 소유비용은?"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-07-잔존가치-56로-계산한-모닝-실질-소유비용-감가유지비-1499만원의-구성.md,product_mismatch,하,"잔존가치 56%로 계산한 모닝 실질 소유비용 — 감가+유지비 1,499만원의 구성"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-08-2026년-k5-구매-고민-중이라면-총비용-2538만원-시뮬레이션으로-결정하세요.md,product_mismatch,하,"2026년 K5 구매 고민 중이라면 — 총비용 2,538만원 시뮬레이션으로 결정하세요"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-08-ev6를-사면-매달-얼마가-빠질까-유지비-총정리-2026년-5월.md,product_mismatch,하,"EV6를 사면 매달 얼마가 빠질까? 유지비 총정리 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-08-쏘렌토-하이브리드보다-잔존가치-9p-높은-아이오닉-5-감가에서-판가름-난다.md,product_mismatch,하,"쏘렌토 하이브리드보다 잔존가치 9%p 높은 아이오닉 5, 감가에서 판가름 난다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-08-아무도-계산-안-해주는-ev6-진짜-비용-3년-3377만원의-항목별-분해.md,product_mismatch,하,"아무도 계산 안 해주는 EV6 진짜 비용 — 3년 3,377만원의 항목별 분해"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-08-연봉-5천-직장인-기준-쏘렌토와-아이오닉-5-월-실부담-어느-쪽이-적을까-2026년-5월.md,product_mismatch,하,"연봉 5천 직장인 기준 쏘렌토와 아이오닉 5, 월 실부담 어느 쪽이 적을까 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-09-k5-하이브리드-노블레스-3573만원-vs-아이오닉-6-4856만원-3년-실비용-525만원-차이가-나는-이유.md,product_mismatch,하,"K5 하이브리드 노블레스 3,573만원 vs 아이오닉 6 4,856만원 — 3년 실비용 525만원 차이가 나는 이유"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-09-같은-돈으로-모닝와-캐스퍼-중-3년-뒤-덜-후회할-차는-어느-쪽일까.md,product_mismatch,하,"같은 돈으로 모닝와 캐스퍼 중 3년 뒤 덜 후회할 차는 어느 쪽일까"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-09-신차-2493만원-포터2-3년-뒤-중고값-1416만원의-현실.md,product_mismatch,하,"신차 2,493만원 포터2, 3년 뒤 중고값 1,416만원의 현실"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-09-싼타페-하이브리드-샀다가-3년-뒤-1586만원-날릴-수-있다-ev6와-감가-비교.md,product_mismatch,하,"싼타페 하이브리드 샀다가 3년 뒤 1,586만원 날릴 수 있다 — EV6와 감가 비교"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-09-중고-매각까지-포함한-아이오닉-5-vs-쏘렌토-실질-소유비용-3년-총손실-비교.md,product_mismatch,하,"중고 매각까지 포함한 아이오닉 5 vs 쏘렌토 실질 소유비용 — 3년 총손실 비교"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-10-모델-y-프리미엄-롱-레인지-vs-gv70-연비감가보험-데이터로-본-2026년-최적-선택.md,product_mismatch,하,"모델 Y 프리미엄 롱 레인지 vs GV70 — 연비·감가·보험 데이터로 본 2026년 최적 선택"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-10-스포티지-하이브리드와-투싼-하이브리드-같은-기간-보유하면-누가-더-많이-남기나-2026년-5월.md,product_mismatch,하,"스포티지 하이브리드와 투싼 하이브리드, 같은 기간 보유하면 누가 더 많이 남기나 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-10-싼타페-하이브리드-잔존가치-68-vs-쏘렌토-56-감가-적은-쪽이-이긴다.md,product_mismatch,하,"싼타페 하이브리드 잔존가치 68% vs 쏘렌토 56% — 감가 적은 쪽이 이긴다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-10-쏘렌토-잔존가치-57의-현실-쏘렌토-하이브리드와-비교했을-때-3년-후-중고-매각-손익.md,product_mismatch,하,"쏘렌토 잔존가치 57%의 현실 — 쏘렌토 하이브리드와 비교했을 때 3년 후 중고 매각 손익"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-10-포터2-잔존가치-56-감가를-최소화하는-보유-기간과-트림-선택법.md,product_mismatch,하,"포터2 잔존가치 56% — 감가를 최소화하는 보유 기간과 트림 선택법"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-11-3년-후-팔-계획이라면-cr-v-vs-gv70-잔존가치감가-시뮬레이션-2026년-5월.md,product_mismatch,하,"3년 후 팔 계획이라면 — CR-V vs GV70 잔존가치·감가 시뮬레이션 [2026년 5월]"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-11-gv70-감가가-빠른-이유와-느린-데이터로-본-잔존가치-결정-요인.md,product_mismatch,하,"GV70 감가가 빠른 이유와 느린 — 데이터로 본 잔존가치 결정 요인"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-11-마이바흐-s클래스-s-680와-8시리즈-3년-감가-각각-19839만원-vs-7904만원-차이가-나는-결정적-이유.md,product_mismatch,하,"마이바흐 S클래스 S 680와 8시리즈 — 3년 감가 각각 19,839만원 vs 7,904만원, 차이가 나는 결정적 이유"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-11-싼타페-하이브리드-68-vs-투싼-하이브리드-67-잔존가치-1p-차이가-실제-얼마인지-계산해봤다.md,product_mismatch,하,"싼타페 하이브리드 68% vs 투싼 하이브리드 67% — 잔존가치 1%p 차이가 실제 얼마인지 계산해봤다"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-11-잔존가치-56로-본-포터2-실질-소유비용.md,product_mismatch,하,"잔존가치 56%로 본 포터2 실질 소유비용"
/Users/twinssn/Projects/cap/hotissue-hugo/content/posts/2026-05-12-3년-후-팔-계획이라면-gv70-vs-q4-e-트론-잔존가치감가-시뮬레이션-2026년-5월.md,product_mismatch,하,"3년 후 팔 계획이라면 — GV70 vs Q4 e-트론 잔존가치·감가 시뮬레이션 [2026년 5월]"
